Date,Open,High,Low,Close,Volume
2021-09-28,138.655,139.096,135.36,135.83,45772200
2021-09-27,140.804,141.938,140.068,141.072,21881960
2021-09-24,140.538,142.33,140.241,142.215,22983900
2021-09-23,140.988,141.696,140.402,141.216,20951000
2021-09-22,139.304,140.887,138.552,140.284,25055560
2021-09-21,139.749,140.012,138.278,139.033,25331900
2021-09-20,138.162,139.0,136.322,138.719,46518040
2021-09-17,143.031,143.45,140.47,140.8,53384460
2021-09-16,143.95,144.3,142.402,143.61,26195420
2021-09-15,142.772,144.45,141.348,144.43,27407580
2021-09-14,142.995,143.363,141.75,142.544,19673860
2021-09-13,141.95,142.95,141.25,142.332,22093840
2021-09-10,144.212,144.718,140.738,140.876,36839340
2021-09-09,143.84,144.31,143.178,143.541,15317100
2021-09-08,144.1,144.4,143.0,143.691,18350220
2021-09-07,143.834,144.565,143.619,144.281,20131900
2021-09-03,143.08,144.155,142.401,143.74,19854360
2021-09-02,145.216,145.519,143.185,143.287,32358140
2021-09-01,145.0,146.254,144.884,145.216,21936100
2021-08-31,145.147,145.171,144.281,144.698,22448760
2021-08-30,144.4,145.97,144.163,144.59,24434200
2021-08-27,141.652,144.512,141.497,144.004,28780200
2021-08-26,141.75,142.418,141.357,141.44,20609320
2021-08-25,141.625,142.189,141.376,142.079,15851480
2021-08-24,140.612,142.08,140.338,141.262,19267220
2021-08-23,137.969,140.874,137.608,140.041,28453400
2021-08-20,136.0,137.554,135.25,137.43,31193160
2021-08-19,134.436,136.353,134.25,135.68,21782540
2021-08-18,136.5,137.104,135.322,135.449,19258940
2021-08-17,137.75,138.266,136.082,136.662,21715200
2021-08-16,137.525,138.362,135.299,138.31,22398360
2021-08-13,137.25,137.856,137.033,137.728,15947440
2021-08-12,135.976,137.3,135.426,137.194,16518860
2021-08-11,137.182,137.682,136.272,136.279,15352000
2021-08-10,137.342,137.772,136.364,136.807,19414080
2021-08-09,135.942,137.184,135.339,136.913,17766000
2021-08-06,136.042,136.472,135.21,135.738,20488120
2021-08-05,135.68,136.35,134.846,136.252,17869000
2021-08-04,135.349,135.65,134.487,135.126,19676020
2021-08-03,135.135,135.732,133.32,135.63,20761880
2021-08-02,135.117,135.336,133.794,134.854,21634200
2021-07-30,135.035,135.305,134.255,134.727,25575780
2021-07-29,136.15,136.661,135.543,135.778,31715720
2021-07-28,136.312,138.297,135.278,136.094,95130600
2021-07-27,134.251,134.399,130.104,131.9,54709480
2021-07-26,133.328,134.237,132.302,134.035,30571480
2021-07-23,130.43,133.399,129.8,133.015,41506420
2021-07-22,127.844,128.483,127.499,128.421,14301880
2021-07-21,126.134,127.596,126.023,127.549,20746180
2021-07-20,125.528,127.043,124.351,126.21,26316440
2021-07-19,126.09,126.205,123.505,124.578,27967580
2021-07-16,127.663,127.812,126.154,126.97,20424540
2021-07-15,128.649,128.7,126.53,127.005,24218800
2021-07-14,127.958,129.326,127.914,128.237,23745660
2021-07-13,127.038,128.058,126.674,127.342,19246940
2021-07-12,126.178,127.069,125.611,126.976,17667780
2021-07-09,125.025,125.734,124.551,125.518,18631680
2021-07-08,124.026,125.595,124.022,125.044,23789340
2021-07-07,127.162,127.284,126.153,126.474,24059020
2021-07-06,125.648,126.428,124.583,126.19,26403580
2021-07-02,123.15,125.404,123.06,125.258,26002180
2021-07-01,121.725,122.587,121.532,122.444,18112820
2021-06-30,121.994,122.257,121.354,122.09,24473980
2021-06-29,122.67,123.021,121.691,122.272,23108720
2021-06-28,122.679,122.785,121.406,122.536,28525420
2021-06-25,122.0,122.633,121.565,122.508,34596380
2021-06-24,122.7,123.056,122.3,122.5,21365140
2021-06-23,122.093,123.095,121.834,122.127,19154160
2021-06-22,121.75,122.4,121.064,122.33,22390200
2021-06-21,120.501,122.0,119.898,121.812,27413660
2021-06-18,121.367,121.603,120.015,120.111,46115200
2021-06-17,120.697,122.522,120.5,121.744,25848880
2021-06-16,121.572,121.886,119.47,120.772,26471860
2021-06-15,122.45,122.776,121.056,121.42,21562140
2021-06-14,121.613,122.446,120.9,122.446,22097560
2021-06-11,122.0,122.086,120.948,121.51,21958140
2021-06-10,120.346,121.8,120.189,121.756,25907500
2021-06-09,120.571,120.644,119.845,120.397,17941040
2021-06-08,120.601,120.976,119.739,119.922,24239840
2021-06-07,119.472,120.225,119.05,120.115,24119320
2021-06-04,118.464,119.952,118.12,119.679,24458200
2021-06-03,117.286,117.851,116.476,117.379,18695920
2021-06-02,119.458,119.682,117.618,118.53,21162920
2021-06-01,118.722,119.286,117.714,119.059,23358020
2021-05-28,118.721,118.804,117.642,117.842,21490800
2021-05-27,119.453,119.453,117.813,118.134,35224020
2021-05-26,118.326,119.449,118.323,119.016,21571960
2021-05-25,118.6,119.2,117.75,118.143,22439640
2021-05-24,115.744,118.278,115.598,118.052,31832200
2021-05-21,115.87,115.944,114.465,114.706,40631800
2021-05-20,114.55,115.6,114.176,115.348,32351000
2021-05-19,111.422,113.749,111.272,113.575,23684100
2021-05-18,115.117,115.384,113.11,113.124,22203700
2021-05-17,113.179,114.489,112.776,114.446,21597380
2021-05-14,112.927,114.236,112.5,113.919,31996580
2021-05-13,111.306,111.972,110.336,111.452,33220400
2021-05-12,111.31,112.399,109.681,110.012,46375480
2021-05-11,112.154,114.014,111.696,113.503,34185840
2021-05-10,116.407,116.55,114.227,114.588,30914580
2021-05-07,118.194,118.562,117.308,117.596,28897240
2021-05-06,115.316,116.867,114.652,116.867,25190460
2021-05-05,116.432,116.75,115.414,115.738,26636180
2021-05-04,115.678,116.249,112.834,115.342,44818640
2021-05-03,118.246,119.078,116.775,117.154,28242780
2021-04-30,118.401,119.092,117.328,117.675,44856760
2021-04-29,119.462,120.208,118.692,119.638,41233080
2021-04-28,119.625,121.569,117.661,117.952,81106800
2021-04-27,115.882,115.922,114.308,114.549,44385600
2021-04-26,115.226,116.227,114.866,115.496,32037840
2021-04-23,113.35,115.306,113.062,114.996,29111080
2021-04-22,113.77,114.444,112.016,112.626,24145520
2021-04-21,113.602,114.0,112.241,113.917,23204180
2021-04-20,114.874,114.95,112.856,113.95,22288320
2021-04-19,113.509,115.205,113.509,114.488,30289400
2021-04-16,114.462,114.712,113.546,114.138,26282780
2021-04-15,113.098,114.8,112.559,114.262,29174980
2021-04-14,113.372,113.372,111.801,112.095,21002860
2021-04-13,112.55,113.173,112.152,112.721,25681560
2021-04-12,112.706,112.844,111.391,112.231,25023660
2021-04-09,112.272,113.698,111.863,113.534,26145300
2021-04-08,113.2,113.589,112.151,112.521,28664280
2021-04-07,110.655,112.225,110.655,111.952,24133920
2021-04-06,110.546,111.4,110.09,110.463,35240780
2021-04-05,107.358,111.449,107.26,110.948,48509600
2021-04-01,104.612,106.788,104.571,106.489,39880100
2021-03-31,102.72,104.313,102.35,103.126,42569640
2021-03-30,102.649,103.134,101.808,102.324,27317120
2021-03-29,101.108,102.46,100.273,102.29,26492620
2021-03-26,101.59,101.969,100.192,101.236,27977500
2021-03-25,101.452,102.282,99.8045,101.623,35615740
2021-03-24,102.588,103.38,101.45,101.626,25217060
2021-03-23,101.998,103.206,101.4,102.066,28509120
2021-03-22,101.382,102.417,100.7,101.535,33535420
2021-03-19,101.486,101.852,100.146,101.348,46071920
2021-03-18,102.409,103.437,100.959,101.067,31712960
2021-03-17,103.423,104.95,102.206,104.111,26382520
2021-03-16,103.3,105.684,102.964,104.194,31900300
2021-03-15,102.249,102.749,101.39,102.722,26214820
2021-03-12,103.82,103.881,101.621,102.5,33817980
2021-03-11,102.911,105.564,102.822,105.027,27702600
2021-03-10,103.07,103.07,100.966,101.81,27100080
2021-03-09,102.488,103.196,101.78,102.018,33920620
2021-03-08,104.203,105.687,100.26,100.375,36867420
2021-03-05,103.058,105.31,101.389,104.854,53099540
2021-03-04,100.743,103.73,100.272,101.696,49215720
2021-03-03,102.598,103.8,99.7,100.571,33892900
2021-03-02,103.242,104.737,102.834,103.224,25563680
2021-03-01,102.4,103.812,101.721,103.483,26061780
2021-02-26,101.498,102.826,100.05,101.096,40041280
2021-02-25,102.796,104.15,100.324,100.798,41548180
2021-02-24,101.502,104.416,101.376,104.19,22608740
2021-02-23,100.7,103.625,99.5115,103.006,34657980
2021-02-22,102.68,104.016,102.4,102.713,29466340
2021-02-19,105.39,105.929,104.172,104.44,37938780
2021-02-18,105.25,106.099,104.666,105.29,22570980
2021-02-17,104.699,106.122,104.417,105.931,20303540
2021-02-16,104.588,107.257,104.588,105.535,31003900
2021-02-12,103.988,104.975,103.679,104.752,18990500
2021-02-11,104.55,104.7,103.443,104.438,20480580
2021-02-10,104.157,104.944,102.612,104.324,25101600
2021-02-09,103.74,104.926,103.5,103.77,21891660
2021-02-08,105.0,105.75,103.167,104.226,28828860
2021-02-05,102.978,104.797,102.5,104.441,29865120
2021-02-04,103.031,103.465,101.755,102.682,48595600
2021-02-03,103.28,105.331,100.678,102.944,97881640
2021-02-02,95.6565,97.4685,95.3185,95.956,66332400
2021-02-01,92.2293,95.777,92.2293,94.6535,40252060
2021-01-29,91.701,92.3768,90.078,91.368,44530180
2021-01-28,91.55,94.3995,91.55,92.66,55278100
2021-01-27,93.7455,94.0235,89.864,90.947,82512620
2021-01-26,94.2995,95.7875,93.8065,95.3975,31461560
2021-01-25,95.637,96.091,92.958,94.714,50586920
2021-01-22,94.573,95.2195,93.8248,94.628,32743900
2021-01-21,94.6825,96.604,93.9705,94.2075,58659460
2021-01-20,91.3185,94.9862,90.9755,94.0035,64151400
2021-01-19,87.15,90.192,86.6415,89.2235,41659020
2021-01-15,86.451,87.381,85.5855,86.381,31444280
2021-01-14,87.4435,88.3775,86.3035,86.546,29212340
2021-01-13,86.366,87.8195,86.366,87.3625,23431800
2021-01-12,87.268,88.395,85.8188,86.8715,29534300
2021-01-11,88.851,89.219,87.607,87.8145,34812360
2021-01-08,88.858,89.9678,88.061,89.8915,35484520
2021-01-07,86.338,88.891,86.338,88.717,41936580
2021-01-06,85.0128,87.1982,84.8051,86.144,46588020
2021-01-05,86.2545,87.3415,85.845,87.0025,20359240
2021-01-04,88.0,88.1245,85.357,86.3065,37323900
2020-12-31,86.8635,87.875,86.8045,87.632,21069580
2020-12-30,88.25,88.388,86.4,86.8125,21026160
2020-12-29,89.3615,89.4235,87.7555,87.888,19725740
2020-12-28,87.2455,89.35,87.091,88.698,27650740
2020-12-24,86.45,87.1205,86.2175,86.708,9312760
2020-12-23,86.1965,87.2055,86.06,86.4115,22973680
2020-12-22,86.4665,86.6306,85.289,86.011,20376580
2020-12-21,85.4565,86.85,84.7,86.728,33974140
2020-12-18,87.3085,87.418,85.75,86.311,85256740
2020-12-17,88.1965,88.3355,86.5575,87.0255,34880100
2020-12-16,88.4555,88.4555,87.453,87.8595,24676720
2020-12-15,87.993,88.2,87.0835,88.054,21365840
2020-12-14,88.536,89.49,87.4565,87.613,33049420
2020-12-11,88.0,88.8655,87.637,88.74,18628620
2020-12-10,88.13,88.7495,86.6764,88.3825,28688220
2020-12-09,90.518,91.4185,88.1,88.893,31711560
2020-12-08,90.426,90.7985,89.564,90.5665,19926340
2020-12-07,90.7775,91.4645,90.152,90.8515,22277540
2020-12-04,91.011,91.475,90.6795,91.188,20544840
2020-12-03,91.027,92.1915,90.85,91.092,24727320
2020-12-02,89.768,91.637,89.2585,91.2485,29424700
2020-12-01,88.3328,91.086,88.1515,89.768,37362680
2020-11-30,88.7825,89.0168,87.392,87.72,32417740
2020-11-27,88.227,89.8505,88.227,89.351,14790140
2020-11-25,88.3905,88.519,87.418,88.2065,19599140
2020-11-24,86.375,88.3237,86.0365,88.195,28006120
2020-11-23,87.011,87.2995,85.509,86.378,22552360
2020-11-20,88.1,88.4181,86.75,86.819,27706440
2020-11-19,86.6615,88.1745,86.501,87.9285,20106800
2020-11-18,87.832,88.25,86.9283,87.032,20107540
2020-11-17,88.393,88.857,87.9745,88.083,21320680
2020-11-16,88.207,89.717,88.0665,88.7015,25467860
2020-11-13,87.4,88.8565,86.799,88.613,29757540
2020-11-12,87.1,88.249,86.8985,87.141,26487260
2020-11-11,87.42,88.145,87.153,87.3615,31838120
2020-11-10,86.4885,87.969,85.806,86.886,43021160
2020-11-09,89.799,90.8445,87.8772,88.071,53440480
2020-11-06,87.567,88.4247,86.834,87.9865,28621680
2020-11-05,88.5225,89.5909,87.0515,88.125,39758140
2020-11-04,85.279,88.5015,85.15,87.2925,71342980
2020-11-03,81.538,82.95,80.6054,82.283,31432820
2020-11-02,81.177,82.912,80.712,81.216,44228980
2020-10-30,83.372,84.0658,80.0785,80.8055,99923940
2020-10-29,75.851,79.4367,75.8275,77.844,55406860
2020-10-28,77.5005,77.6905,75.424,75.54,45173500
2020-10-27,79.4466,80.1,78.8495,79.944,25902760
2020-10-26,80.75,81.479,78.389,79.2145,35826340
2020-10-23,80.7525,81.706,80.5955,81.649,30548040
2020-10-22,79.25,80.671,78.874,80.333,30515460
2020-10-21,78.4925,80.757,78.3568,79.2995,60321060
2020-10-20,76.1555,78.692,76.025,77.554,41718300
2020-10-19,78.7965,79.1962,76.146,76.4975,29733040
2020-10-16,78.0915,78.8855,77.883,78.385,34206500
2020-10-15,77.225,78.5698,77.0565,77.7735,31229700
2020-10-14,78.6655,79.1925,77.2947,78.172,33184560
2020-10-13,78.8505,79.258,77.9315,78.3535,39072180
2020-10-12,76.9,79.421,76.465,78.2295,55343280
2020-10-09,74.643,75.5925,74.35,75.5225,32966800
2020-10-08,73.2725,74.4014,73.2725,74.1715,26076040
2020-10-07,72.9655,73.4485,71.6615,72.957,36108960
2020-10-06,73.775,74.226,72.2505,72.551,26095040
2020-10-05,73.1325,74.235,73.0045,74.1415,21601160
2020-10-02,72.9815,73.9515,72.3675,72.78,31222640
2020-10-01,74.183,74.7535,73.84,74.395,32884420
2020-09-30,73.0468,74.3099,72.7878,73.28,40923400
2020-09-29,73.1955,73.6,72.7,73.301,31822240
2020-09-28,73.5995,73.6495,72.314,72.933,30784720
2020-09-25,71.2525,72.297,70.384,71.953,30333540
2020-09-24,70.134,71.8995,70.1075,71.143,34552220
2020-09-23,72.6045,72.654,70.134,70.4695,37725980
2020-09-22,72.516,73.1985,71.4748,72.991,33950840
2020-09-21,71.581,72.003,70.134,71.507,56908100
2020-09-18,74.415,74.76,71.581,72.5545,63055760
2020-09-17,74.2905,74.933,73.123,74.352,40007120
2020-09-16,77.124,77.7185,75.5795,75.6045,22143380
2020-09-15,76.3945,77.5495,76.105,76.756,23041100
2020-09-14,76.5824,77.85,75.2555,75.4415,42660140
2020-09-11,76.4075,76.9347,74.651,75.788,30706740
2020-09-10,77.509,78.683,76.0,76.3025,33023880
2020-09-09,77.445,77.936,76.2585,77.3615,39241560
2020-09-08,76.25,77.7775,75.825,76.18,54031720
2020-09-04,80.45,81.7495,76.8985,79.0605,55850660
2020-09-03,84.976,85.0,80.3855,81.4755,63725740
2020-09-02,83.4005,86.3051,83.0095,85.8695,49521440
2020-09-01,81.608,82.961,81.4765,82.754,22675320
2020-08-31,82.1785,82.225,81.2665,81.4765,26421940
2020-08-28,81.4735,82.0675,81.2802,81.9715,22423900
2020-08-27,82.3305,82.3995,80.9407,81.426,31350060
2020-08-26,80.315,82.6395,80.0488,82.2065,52187260
2020-08-25,79.005,80.444,78.894,80.2925,25149260
2020-08-24,79.6235,80.439,78.752,79.2575,25637860
2020-08-21,78.59,79.594,78.1155,78.7785,34845500
2020-08-20,76.9985,79.0085,76.723,78.8125,26382620
2020-08-19,77.6245,78.443,77.0,77.2305,30471840
2020-08-18,76.306,77.8685,76.0832,77.789,28377000
2020-08-17,75.7985,76.189,75.25,75.812,19998680
2020-08-14,75.6805,75.9892,74.95,75.2315,21941180
2020-08-13,75.4105,76.8487,75.4105,75.8325,22394220
2020-08-12,74.3562,75.5835,74.25,75.362,22531200
2020-08-11,74.7,75.522,73.9095,74.027,31097060
2020-08-10,74.54,75.3575,73.8745,74.841,20546580
2020-08-07,75.452,76.0045,74.3135,74.9185,27725880
2020-08-06,73.8075,75.3135,73.595,75.2475,33305220
2020-08-05,73.841,74.5,73.5608,73.9545,29150360
2020-08-04,74.3355,74.6555,73.2015,73.665,37212180
2020-08-03,74.55,74.8865,73.586,74.138,45521700
2020-07-31,74.8525,75.251,72.7,74.3975,91527640
2020-07-30,74.8985,77.0445,74.7585,76.9185,36042420
2020-07-29,75.25,76.6665,75.1505,76.1755,22675460
2020-07-28,76.25,76.3005,75.026,75.1825,30910680
2020-07-27,75.663,76.878,75.6165,76.4715,27123700
2020-07-24,74.9595,75.7714,74.3795,75.4105,29907620
2020-07-23,78.2965,78.5175,75.4295,75.8375,33909960
2020-07-22,77.7855,78.349,77.1615,78.2425,24482000
2020-07-21,79.2515,79.3525,77.631,77.796,27554360
2020-07-20,75.75,78.4505,75.1348,78.192,30165540
2020-07-17,75.8455,76.1715,74.905,75.8425,34264620
2020-07-16,75.075,75.7955,74.4135,75.746,26484540
2020-07-15,76.1615,76.8165,74.8915,75.844,31026500
2020-07-14,74.6395,76.14,74.2962,76.043,38108000
2020-07-13,77.497,78.818,75.328,75.6115,42954560
2020-07-10,75.6625,77.067,75.036,76.9505,35921260
2020-07-09,75.4965,76.4571,74.7795,75.933,41836660
2020-07-08,75.04,75.5585,74.615,75.18,31765840
2020-07-07,74.8065,76.066,74.485,74.496,42363880
2020-07-06,74.4075,75.5,73.8488,74.9825,44712600
2020-07-02,72.592,74.426,72.5532,73.4965,57218300
2020-07-01,70.9585,72.424,70.709,72.1,42182480
2020-06-30,69.844,71.2,69.3465,70.9025,40286400
2020-06-29,68.017,69.9,67.5825,69.8585,45073560
2020-06-26,71.6315,71.851,67.75,68.127,97640280
2020-06-25,71.561,72.116,70.977,72.055,23958140
2020-06-24,73.164,73.7895,71.5,71.635,31591580
2020-06-23,72.6,73.76,72.25,73.199,37751660
2020-06-22,71.2505,72.5475,70.9595,72.533,29441440
2020-06-19,72.0,72.225,70.95,71.232,52783340
2020-06-18,72.4925,72.6485,71.3117,71.706,34861420
2020-06-17,72.647,73.11,71.7562,72.627,30610000
2020-06-16,72.45,72.8585,71.4495,72.3235,30696520
2020-06-15,69.4745,71.25,69.3598,71.037,30553040
2020-06-12,71.293,71.7252,69.29,70.646,36675120
2020-06-11,72.0515,72.5802,69.9205,70.095,47144860
2020-06-10,73.0755,73.6385,72.7178,73.235,31762320
2020-06-09,72.262,73.39,72.118,72.604,33623100
2020-06-08,71.314,72.45,71.224,72.402,33877620
2020-06-05,70.782,72.315,70.3811,72.001,42647000
2020-06-04,71.839,72.066,70.3005,70.715,26982100
2020-06-03,72.135,72.4505,71.581,71.9625,27732800
2020-06-02,71.75,72.15,71.0805,72.1155,23441380
2020-06-01,71.285,72.079,71.114,71.7435,25185080
2020-05-29,71.0215,71.8365,70.799,71.676,37050440
2020-05-28,70.0,72.223,69.9538,70.912,35195740
2020-05-27,71.0,71.2672,69.73,71.014,31683700
2020-05-26,72.098,72.2555,70.9698,71.0685,44589760
2020-05-22,70.195,70.85,69.7975,70.662,28544120
2020-05-21,70.5495,70.823,69.7195,70.3375,30899520
2020-05-20,69.458,70.6013,69.371,70.458,38262660
2020-05-19,69.274,69.6245,68.688,68.72,31585000
2020-05-18,68.079,69.638,67.71,69.259,47128980
2020-05-15,67.413,68.729,66.95,68.653,41543980
2020-05-14,66.676,67.8685,66.165,67.843,36660340
2020-05-13,68.808,69.2665,66.4005,67.4165,40368080
2020-05-12,70.411,70.7165,68.7255,68.759,33917480
2020-05-11,68.8395,70.7765,68.775,70.1795,32717120
2020-05-08,69.091,69.832,68.6005,69.217,33329740
2020-05-07,68.0655,68.8,67.627,68.464,30716380
2020-05-06,67.9,68.4345,67.2565,67.2715,31732580
2020-05-05,66.875,68.5505,66.7515,67.451,39666360
2020-05-04,65.4065,66.2235,64.8005,66.145,30806940
2020-05-01,66.2045,67.5715,65.483,65.866,48871080
2020-04-30,66.568,67.5,66.075,67.335,55842480
2020-04-29,67.25,68.0075,66.3365,67.109,108357760
2020-04-28,64.16,64.238,61.519,61.6295,80700140
2020-04-27,64.6,64.705,63.253,63.543,44186660
2020-04-24,62.75,63.8855,62.2,63.83,37440080
2020-04-23,63.287,64.4075,63.0265,63.5585,34202440
2020-04-22,62.0555,63.994,61.86,62.9205,46315840
2020-04-21,62.1355,62.5,60.25,60.608,49648080
2020-04-20,63.4945,63.841,62.822,63.0575,35292160
2020-04-17,64.085,64.5,63.3,63.95,51056480
2020-04-16,63.357,63.6679,61.91,62.8715,57895140
2020-04-15,62.3255,63.7555,61.7,62.865,42236840
2020-04-14,61.9987,63.7875,61.4271,63.2615,63357240
2020-04-13,60.075,60.726,59.1166,60.5205,38702560
2020-04-09,60.909,61.0995,59.6208,60.3285,54028460
2020-04-08,60.155,60.745,59.1977,60.35,40334260
2020-04-07,60.8505,61.0388,58.8625,59.128,61619100
2020-04-06,56.65,59.5377,56.25,59.1595,63319820
2020-04-03,55.7355,55.9395,53.754,54.635,51373880
2020-04-02,55.0,56.1385,54.6565,55.8515,56410680
2020-04-01,56.2,56.471,54.6745,55.105,51970380
2020-03-31,57.4365,58.67,56.836,58.0975,65279420
2020-03-30,56.632,57.55,54.9245,57.3155,58736540
2020-03-27,56.3735,57.5525,55.2001,55.513,62793220
2020-03-26,55.736,58.574,54.6015,58.146,76688440
2020-03-25,56.229,57.3085,54.1505,55.081,90323240
2020-03-24,55.199,56.6665,54.3215,56.5005,72468700
2020-03-23,52.8185,53.3455,50.4435,52.7065,83672580
2020-03-20,56.545,56.9239,53.105,53.4105,82877940
2020-03-19,54.411,57.6305,52.7775,55.5835,74064960
2020-03-18,52.997,55.2495,51.85,54.5595,93044760
2020-03-17,54.532,56.3,52.455,55.903,83193720
2020-03-16,54.4805,57.2735,53.354,53.65,96519620
2020-03-13,58.7495,60.72,55.6145,60.7135,79399460
2020-03-12,56.131,59.4375,55.4235,55.5775,94325860
2020-03-11,62.4135,62.8465,59.557,60.545,54833880
2020-03-10,62.7195,63.7925,60.7255,63.7585,54871320
2020-03-09,60.248,62.6365,59.902,60.7895,69251560
2020-03-06,63.575,65.1375,62.8605,64.787,64646300
2020-03-05,67.2775,67.6815,65.082,65.738,54379640
2020-03-04,67.948,69.139,66.85,69.08,47597120
2020-03-03,69.884,70.4095,66.462,66.886,56602240
2020-03-02,67.5695,69.3735,66.26,69.316,55429260
2020-02-28,63.5955,67.1225,63.4105,66.9625,80218000
2020-02-27,67.957,68.47,65.712,65.7475,62289520
2020-02-26,69.668,70.6835,68.8275,69.5235,49803560
2020-02-25,71.55,71.8425,69.021,69.316,51579320
2020-02-24,71.1525,71.819,70.3395,70.993,49560780
2020-02-21,75.229,75.5475,73.9245,74.173,42536860
2020-02-20,75.9505,76.3535,75.213,75.8495,25967720
2020-02-19,76.36,76.537,76.049,76.2435,22746760
2020-02-18,75.717,76.528,75.5505,75.972,25680220
2020-02-14,75.7265,76.0025,75.2775,75.9365,23197140
2020-02-13,75.5,76.2975,75.2,75.6695,22913160
2020-02-12,75.793,76.015,75.4335,75.9315,31042720
2020-02-11,75.6635,76.494,75.2725,75.503,34852940
2020-02-10,73.8615,75.444,73.76,75.433,38301440
2020-02-07,73.3695,74.2625,73.2705,73.9555,28360980
2020-02-06,72.599,74.078,72.524,73.7985,37821580
2020-02-05,73.1805,73.229,71.484,72.3025,36375860
2020-02-04,72.7245,73.367,71.1015,72.2705,95879340
2020-02-03,73.0825,74.315,72.8305,74.13,72175200
2020-01-31,73.393,73.4835,71.353,71.639,43821500
2020-01-30,71.905,72.7625,71.75,72.7125,27109440
2020-01-29,72.923,73.207,72.2695,72.835,21639280
2020-01-28,72.087,72.74,71.518,72.525,29731720
2020-01-27,71.577,71.829,70.975,71.5865,34131320
2020-01-24,74.641,74.71,73.159,73.3085,29785600
2020-01-23,74.3775,74.675,74.016,74.2345,26651240
2020-01-22,74.4865,75.029,74.133,74.2085,28458920
2020-01-21,73.95,74.494,73.5105,74.1125,48932020
2020-01-17,73.127,74.0275,72.8275,73.976,52423500
2020-01-16,72.2725,72.535,72.0,72.508,26080800
2020-01-15,71.651,72.039,71.583,71.96,21550380
2020-01-14,72.0,72.1315,71.3885,71.5295,26112720
2020-01-13,71.7625,72.074,71.2685,72.0015,30746340
2020-01-10,71.4735,71.747,70.98,71.448,26263560
2020-01-09,71.0965,71.434,70.5105,70.9895,33228760
2020-01-08,69.741,70.5925,69.6315,70.252,35325480
2020-01-07,70.023,70.175,69.578,69.7555,34529120
2020-01-06,67.5815,69.916,67.55,69.8905,46786860
2020-01-03,67.4,68.6875,67.366,68.076,23412580
2020-01-02,67.4205,68.434,67.3245,68.434,27285300
2019-12-31,66.7895,67.033,66.6065,66.9695,19521220
2019-12-30,67.8405,67.85,66.892,66.9855,20011840
2019-12-27,68.2,68.3535,67.65,67.732,23217460
2019-12-26,67.3275,68.16,67.2755,68.1235,23676000
2019-12-24,67.5105,67.6005,67.2085,67.2215,13468200
2019-12-23,67.9365,68.0925,67.4,67.5315,19939340
2019-12-20,68.155,68.2,67.5365,67.561,50276980
2019-12-19,67.5955,67.8765,67.4375,67.822,30421640
2019-12-18,67.85,67.9715,67.523,67.5955,23334660
2019-12-17,68.1205,68.2165,67.5385,67.7445,32970980
2019-12-16,67.75,68.1765,67.5305,68.035,28129140
2019-12-13,67.395,67.5675,67.083,67.3435,33173680
2019-12-12,67.1605,67.729,66.91,67.4245,29129320
2019-12-11,67.415,67.4945,67.055,67.2125,20486160
2019-12-10,66.997,67.4,66.7,67.1445,17608600
2019-12-09,66.943,67.8775,66.8035,67.1495,31137780
2019-12-06,66.6375,67.1235,66.5615,66.9695,32974580
2019-12-05,66.35,66.399,65.716,66.348,24412620
2019-12-04,65.305,66.2135,65.1525,65.947,35527840
2019-12-03,63.933,64.8615,63.8525,64.737,29600520
2019-12-02,65.128,65.272,64.019,64.443,26577780
2019-11-29,65.33,65.4975,65.1615,65.2045,12801380
2019-11-27,65.771,65.882,65.4735,65.6065,18791260
2019-11-26,65.4955,65.7005,65.202,65.65,21941780
2019-11-25,64.813,65.5205,64.7805,65.282,23593160
2019-11-22,65.15,65.345,64.468,64.6835,27778240
2019-11-21,64.9625,65.556,64.5375,65.007,25546760
2019-11-20,65.568,65.6605,64.4605,65.093,28917400
2019-11-19,66.3315,66.3315,65.5885,65.6295,21872580
2019-11-18,66.617,66.696,65.808,65.992,27987480
2019-11-15,65.7525,66.677,65.5945,66.677,39299100
2019-11-14,64.75,65.786,64.697,65.4575,29000780
2019-11-13,64.659,65.126,64.6075,64.809,18721700
2019-11-12,64.9285,65.4675,64.712,64.8605,28886840
2019-11-11,65.2,65.245,64.7935,64.914,17237200
2019-11-08,65.076,65.8555,65.076,65.45,30437840
2019-11-07,64.714,66.1325,64.6875,65.347,45140100
2019-11-06,64.5045,64.6495,64.1135,64.5505,24625300
2019-11-05,64.56,64.862,64.469,64.572,25148540
2019-11-04,63.8055,64.625,63.8055,64.4805,30632440
2019-11-01,63.29,63.65,62.9855,63.6125,28812140
2019-10-31,63.0,63.326,62.474,62.94,31903080
2019-10-30,62.7575,63.401,62.5325,63.035,29203860
2019-10-29,63.8,64.04,62.7805,63.033,52654300
2019-10-28,63.75,64.962,63.6155,64.449,65428220
2019-10-25,62.6,63.4,62.4575,63.215,27104960
2019-10-24,62.9555,63.145,62.6175,62.9555,22809560
2019-10-23,62.0105,62.902,62.0105,62.8815,23525620
2019-10-22,62.224,62.4365,61.9925,62.06,25636420
2019-10-21,62.435,62.6755,61.9995,62.214,20601700
2019-10-18,62.7345,62.9055,62.007,62.2205,31646400
2019-10-17,62.57,63.1875,62.4935,62.64,21279620
2019-10-16,62.0905,62.7095,61.9265,62.15,23020560
2019-10-15,61.075,62.3565,61.046,62.112,30544320
2019-10-14,60.6945,61.294,60.594,60.8885,13678520
